id,student_id,transport_id,datum,afstand_km,status
4491,899,6,2026-06-21,10,Te laat
4492,899,3,2026-05-13,10,Te laat
4493,899,3,2026-01-09,10,Afwezig
4494,899,4,2026-04-30,10,Afwezig
4495,899,7,2026-05-10,10,Afwezig
4496,900,8,2026-01-15,38,Te laat
4497,900,3,2026-04-25,38,Te laat
4498,900,7,2026-05-06,38,Afwezig
4499,900,5,2026-04-29,38,Aanwezig
4500,900,1,2026-05-16,38,Afwezig
4501,901,6,2026-03-29,4,Aanwezig
4502,901,4,2026-04-07,4,Te laat
4503,901,6,2026-02-27,4,Afwezig
4504,901,9,2026-03-16,4,Te laat
4505,901,8,2026-06-04,4,Afwezig
4506,902,2,2026-06-23,23,Te laat
4507,902,2,2026-01-03,23,Te laat
4508,902,4,2026-03-31,23,Te laat
4509,902,10,2026-02-14,23,Aanwezig
4510,902,5,2026-05-26,23,Afwezig
4511,903,10,2026-04-16,4,Afwezig
4512,903,8,2026-02-04,4,Aanwezig
4513,903,5,2026-03-25,4,Afwezig
4514,903,8,2026-02-07,4,Afwezig
4515,903,8,2026-06-16,4,Afwezig
4516,904,6,2026-01-06,34,Te laat
4517,904,3,2026-03-18,34,Afwezig
4518,904,2,2026-03-31,34,Afwezig
4519,904,5,2026-04-22,34,Aanwezig
4520,904,9,2026-01-22,34,Aanwezig
4521,905,2,2026-03-11,12,Aanwezig
4522,905,8,2026-04-17,12,Te laat
4523,905,2,2026-03-13,12,Afwezig
4524,905,7,2026-06-09,12,Afwezig
4525,905,1,2026-06-29,12,Aanwezig
4526,906,3,2026-05-22,8,Te laat
4527,906,10,2026-06-21,8,Afwezig
4528,906,5,2026-06-24,8,Afwezig
4529,906,9,2026-06-08,8,Aanwezig
4530,906,8,2026-04-08,8,Afwezig
4531,907,1,2026-03-02,36,Aanwezig
4532,907,8,2026-03-17,36,Afwezig
4533,907,9,2026-01-11,36,Te laat
4534,907,9,2026-06-15,36,Aanwezig
4535,907,9,2026-02-01,36,Te laat
4536,908,4,2026-03-19,27,Te laat
4537,908,9,2026-04-17,27,Afwezig
4538,908,3,2026-02-19,27,Afwezig
4539,908,7,2026-06-13,27,Afwezig
4540,908,1,2026-01-04,27,Aanwezig
4541,909,4,2026-02-13,28,Aanwezig
4542,909,3,2026-05-13,28,Te laat
4543,909,7,2026-02-22,28,Te laat
4544,909,5,2026-05-16,28,Afwezig
4545,909,2,2026-04-03,28,Aanwezig
4546,910,8,2026-06-17,25,Aanwezig
4547,910,1,2026-02-27,25,Afwezig
4548,910,4,2026-04-23,25,Aanwezig
4549,910,7,2026-02-25,25,Afwezig
4550,910,10,2026-03-31,25,Aanwezig
4551,911,10,2026-02-15,12,Aanwezig
4552,911,1,2026-02-07,12,Te laat
4553,911,5,2026-02-25,12,Aanwezig
4554,911,8,2026-03-18,12,Afwezig
4555,911,4,2026-04-21,12,Aanwezig
4556,912,3,2026-04-03,14,Te laat
4557,912,6,2026-03-05,14,Afwezig
4558,912,3,2026-05-22,14,Te laat
4559,912,3,2026-01-08,14,Te laat
4560,912,10,2026-02-16,14,Aanwezig
4561,913,10,2026-06-26,19,Afwezig
4562,913,5,2026-03-14,19,Afwezig
4563,913,3,2026-01-09,19,Afwezig
4564,913,7,2026-04-05,19,Aanwezig
4565,913,5,2026-04-03,19,Aanwezig
4566,914,7,2026-06-14,6,Aanwezig
4567,914,6,2026-04-05,6,Aanwezig
4568,914,5,2026-02-05,6,Afwezig
4569,914,5,2026-03-12,6,Te laat
4570,914,2,2026-05-09,6,Te laat
4571,915,10,2026-04-28,14,Aanwezig
4572,915,9,2026-06-15,14,Afwezig
4573,915,2,2026-01-01,14,Afwezig
4574,915,5,2026-01-04,14,Aanwezig
4575,915,7,2026-06-07,14,Aanwezig
4576,916,9,2026-02-15,3,Afwezig
4577,916,7,2026-05-28,3,Afwezig
4578,916,1,2026-05-22,3,Te laat
4579,916,10,2026-05-13,3,Te laat
4580,916,7,2026-03-14,3,Afwezig
4581,917,10,2026-04-10,21,Afwezig
4582,917,7,2026-04-10,21,Afwezig
4583,917,9,2026-04-05,21,Afwezig
4584,917,4,2026-06-14,21,Aanwezig
4585,917,3,2026-05-15,21,Afwezig
4586,918,1,2026-01-22,2,Afwezig
4587,918,1,2026-03-13,2,Afwezig
4588,918,3,2026-05-11,2,Afwezig
4589,918,8,2026-02-09,2,Te laat
4590,918,10,2026-03-21,2,Te laat
4591,919,3,2026-05-19,32,Afwezig
4592,919,1,2026-01-13,32,Te laat
4593,919,1,2026-02-15,32,Aanwezig
4594,919,5,2026-02-17,32,Aanwezig
4595,919,5,2026-04-07,32,Aanwezig
4596,920,1,2026-04-09,29,Afwezig
4597,920,1,2026-02-28,29,Te laat
4598,920,2,2026-05-03,29,Afwezig
4599,920,4,2026-05-29,29,Afwezig
4600,920,7,2026-03-07,29,Aanwezig
4601,921,1,2026-06-17,32,Aanwezig
4602,921,1,2026-01-14,32,Aanwezig
4603,921,10,2026-02-05,32,Te laat
4604,921,5,2026-03-05,32,Afwezig
4605,921,10,2026-01-19,32,Aanwezig
4606,922,9,2026-06-17,40,Afwezig
4607,922,5,2026-05-28,40,Te laat
4608,922,5,2026-06-21,40,Te laat
4609,922,7,2026-01-20,40,Aanwezig
4610,922,9,2026-04-27,40,Te laat
4611,923,1,2026-02-15,6,Te laat
4612,923,2,2026-02-19,6,Aanwezig
4613,923,8,2026-05-16,6,Te laat
4614,923,2,2026-01-12,6,Te laat
4615,923,4,2026-05-01,6,Aanwezig
4616,924,10,2026-02-21,4,Te laat
4617,924,8,2026-06-27,4,Te laat
4618,924,2,2026-01-02,4,Afwezig
4619,924,1,2026-01-05,4,Te laat
4620,924,10,2026-03-03,4,Te laat
4621,925,8,2026-03-01,1,Te laat
4622,925,7,2026-02-14,1,Te laat
4623,925,2,2026-04-24,1,Te laat
4624,925,8,2026-04-07,1,Te laat
4625,925,10,2026-04-17,1,Afwezig
4626,926,9,2026-01-28,26,Afwezig
4627,926,6,2026-06-07,26,Aanwezig
4628,926,5,2026-05-15,26,Afwezig
4629,926,6,2026-03-09,26,Te laat
4630,926,7,2026-02-11,26,Afwezig
4631,927,9,2026-05-09,39,Afwezig
4632,927,5,2026-05-24,39,Afwezig
4633,927,5,2026-04-30,39,Aanwezig
4634,927,3,2026-04-10,39,Afwezig
4635,927,9,2026-03-23,39,Afwezig
4636,928,4,2026-02-10,15,Aanwezig
4637,928,8,2026-03-20,15,Afwezig
4638,928,9,2026-06-07,15,Afwezig
4639,928,5,2026-02-14,15,Aanwezig
4640,928,10,2026-04-22,15,Afwezig
4641,929,10,2026-05-20,5,Te laat
4642,929,1,2026-03-06,5,Te laat
4643,929,9,2026-04-20,5,Te laat
4644,929,8,2026-02-10,5,Afwezig
4645,929,3,2026-02-13,5,Afwezig
4646,930,1,2026-01-22,24,Afwezig
4647,930,1,2026-05-24,24,Te laat
4648,930,2,2026-01-13,24,Aanwezig
4649,930,6,2026-03-14,24,Aanwezig
4650,930,8,2026-03-23,24,Aanwezig
4651,931,5,2026-02-19,8,Afwezig
4652,931,10,2026-03-04,8,Aanwezig
4653,931,3,2026-02-11,8,Aanwezig
4654,931,3,2026-06-01,8,Te laat
4655,931,9,2026-04-25,8,Aanwezig
4656,932,3,2026-01-25,40,Aanwezig
4657,932,5,2026-06-08,40,Afwezig
4658,932,5,2026-06-17,40,Aanwezig
4659,932,9,2026-03-09,40,Te laat
4660,932,5,2026-04-11,40,Aanwezig
4661,933,2,2026-01-02,17,Te laat
4662,933,9,2026-03-01,17,Aanwezig
4663,933,9,2026-02-22,17,Aanwezig
4664,933,7,2026-02-14,17,Aanwezig
4665,933,2,2026-06-21,17,Aanwezig
4666,934,8,2026-02-02,4,Afwezig
4667,934,9,2026-01-12,4,Aanwezig
4668,934,6,2026-02-24,4,Te laat
4669,934,1,2026-03-01,4,Te laat
4670,934,4,2026-04-21,4,Te laat
4671,935,2,2026-04-17,16,Aanwezig
4672,935,7,2026-01-19,16,Afwezig
4673,935,6,2026-03-26,16,Aanwezig
4674,935,4,2026-06-22,16,Afwezig
4675,935,5,2026-06-02,16,Aanwezig
4676,936,8,2026-03-28,27,Te laat
4677,936,6,2026-04-05,27,Aanwezig
4678,936,2,2026-03-19,27,Afwezig
4679,936,10,2026-05-09,27,Te laat
4680,936,10,2026-02-07,27,Aanwezig
4681,937,4,2026-03-26,10,Afwezig
4682,937,6,2026-02-12,10,Te laat
4683,937,2,2026-06-19,10,Afwezig
4684,937,8,2026-01-20,10,Afwezig
4685,937,8,2026-05-20,10,Aanwezig
4686,938,9,2026-05-24,36,Aanwezig
4687,938,9,2026-01-14,36,Aanwezig
4688,938,6,2026-01-11,36,Te laat
4689,938,6,2026-02-02,36,Afwezig
4690,938,8,2026-06-17,36,Te laat
4691,939,2,2026-02-25,37,Te laat
4692,939,9,2026-01-31,37,Aanwezig
4693,939,1,2026-05-07,37,Te laat
4694,939,5,2026-04-03,37,Afwezig
4695,939,3,2026-02-08,37,Afwezig
4696,940,6,2026-03-07,13,Te laat
4697,940,8,2026-02-14,13,Afwezig
4698,940,5,2026-05-13,13,Afwezig
4699,940,7,2026-06-04,13,Te laat
4700,940,2,2026-06-15,13,Afwezig
4701,941,2,2026-02-08,39,Afwezig
4702,941,5,2026-05-28,39,Aanwezig
4703,941,3,2026-04-28,39,Aanwezig
4704,941,8,2026-06-24,39,Aanwezig
4705,941,2,2026-06-25,39,Afwezig
4706,942,4,2026-05-09,36,Te laat
4707,942,4,2026-05-20,36,Te laat
4708,942,9,2026-02-27,36,Afwezig
4709,942,2,2026-02-22,36,Te laat
4710,942,7,2026-01-16,36,Afwezig
4711,943,3,2026-01-10,11,Aanwezig
4712,943,5,2026-04-02,11,Te laat
4713,943,9,2026-04-10,11,Te laat
4714,943,6,2026-01-25,11,Te laat
4715,943,7,2026-04-03,11,Aanwezig
4716,944,2,2026-04-20,4,Afwezig
4717,944,8,2026-05-21,4,Afwezig
4718,944,1,2026-01-08,4,Aanwezig
4719,944,10,2026-03-29,4,Te laat
4720,944,3,2026-02-14,4,Afwezig
4721,945,6,2026-04-22,23,Aanwezig
4722,945,3,2026-04-08,23,Aanwezig
4723,945,10,2026-05-28,23,Te laat
4724,945,9,2026-06-08,23,Aanwezig
4725,945,9,2026-01-13,23,Aanwezig
4726,946,8,2026-04-21,8,Aanwezig
4727,946,9,2026-06-03,8,Aanwezig
4728,946,10,2026-01-28,8,Aanwezig
4729,946,5,2026-06-08,8,Aanwezig
4730,946,5,2026-06-24,8,Te laat
4731,947,2,2026-06-21,1,Aanwezig
4732,947,8,2026-01-14,1,Te laat
4733,947,3,2026-04-12,1,Te laat
4734,947,3,2026-02-12,1,Te laat
4735,947,6,2026-05-03,1,Afwezig
4736,948,4,2026-06-09,29,Te laat
4737,948,5,2026-04-12,29,Afwezig
4738,948,4,2026-04-25,29,Te laat
4739,948,7,2026-01-29,29,Afwezig
4740,948,8,2026-01-24,29,Afwezig
4741,949,6,2026-04-16,8,Afwezig
4742,949,10,2026-04-21,8,Te laat
4743,949,8,2026-03-05,8,Aanwezig
4744,949,8,2026-04-04,8,Te laat
4745,949,2,2026-03-02,8,Afwezig
4746,950,4,2026-05-11,10,Te laat
4747,950,10,2026-03-07,10,Te laat
4748,950,10,2026-03-02,10,Te laat
4749,950,8,2026-03-04,10,Te laat
4750,950,5,2026-05-16,10,Aanwezig
4751,951,9,2026-03-13,20,Aanwezig
4752,951,2,2026-01-22,20,Aanwezig
4753,951,4,2026-02-22,20,Afwezig
4754,951,5,2026-04-16,20,Te laat
4755,951,10,2026-01-10,20,Aanwezig
4756,952,4,2026-01-24,1,Afwezig
4757,952,3,2026-06-10,1,Aanwezig
4758,952,4,2026-05-26,1,Aanwezig
4759,952,2,2026-02-11,1,Aanwezig
4760,952,1,2026-01-26,1,Aanwezig
4761,953,5,2026-03-08,24,Aanwezig
4762,953,2,2026-02-17,24,Te laat
4763,953,6,2026-06-19,24,Afwezig
4764,953,7,2026-01-17,24,Aanwezig
4765,953,5,2026-06-24,24,Afwezig
4766,954,9,2026-04-21,7,Te laat
4767,954,6,2026-04-25,7,Afwezig
4768,954,7,2026-02-03,7,Aanwezig
4769,954,10,2026-03-23,7,Te laat
4770,954,2,2026-05-09,7,Te laat
4771,955,7,2026-02-09,11,Aanwezig
4772,955,8,2026-06-22,11,Afwezig
4773,955,8,2026-01-28,11,Te laat
4774,955,3,2026-05-22,11,Aanwezig
4775,955,4,2026-04-24,11,Afwezig
4776,956,4,2026-05-27,12,Te laat
4777,956,5,2026-03-05,12,Te laat
4778,956,5,2026-03-17,12,Te laat
4779,956,4,2026-03-16,12,Aanwezig
4780,956,7,2026-06-15,12,Te laat
4781,957,8,2026-06-09,18,Afwezig
4782,957,9,2026-01-09,18,Te laat
4783,957,2,2026-06-20,18,Afwezig
4784,957,7,2026-04-24,18,Te laat
4785,957,2,2026-01-20,18,Afwezig
4786,958,9,2026-03-07,15,Te laat
4787,958,7,2026-06-23,15,Afwezig
4788,958,10,2026-05-25,15,Afwezig
4789,958,10,2026-03-06,15,Afwezig
4790,958,5,2026-06-01,15,Afwezig
4791,959,3,2026-05-06,28,Aanwezig
4792,959,7,2026-05-24,28,Te laat
4793,959,8,2026-02-16,28,Te laat
4794,959,1,2026-05-20,28,Afwezig
4795,959,2,2026-05-04,28,Aanwezig
4796,960,8,2026-06-21,1,Aanwezig
4797,960,7,2026-02-01,1,Afwezig
4798,960,10,2026-05-30,1,Te laat
4799,960,3,2026-02-11,1,Aanwezig
4800,960,1,2026-02-17,1,Afwezig
4801,961,2,2026-03-03,30,Afwezig
4802,961,5,2026-02-25,30,Te laat
4803,961,9,2026-02-24,30,Afwezig
4804,961,9,2026-05-06,30,Te laat
4805,961,4,2026-05-18,30,Afwezig
4806,962,8,2026-01-10,4,Afwezig
4807,962,2,2026-02-12,4,Afwezig
4808,962,9,2026-02-12,4,Aanwezig
4809,962,3,2026-03-09,4,Afwezig
4810,962,8,2026-06-15,4,Aanwezig
4811,963,1,2026-06-08,6,Te laat
4812,963,1,2026-03-30,6,Afwezig
4813,963,1,2026-06-07,6,Aanwezig
4814,963,10,2026-01-02,6,Aanwezig
4815,963,3,2026-06-05,6,Afwezig
4816,964,4,2026-01-19,17,Aanwezig
4817,964,4,2026-01-08,17,Afwezig
4818,964,1,2026-03-05,17,Aanwezig
4819,964,4,2026-06-06,17,Te laat
4820,964,7,2026-01-20,17,Aanwezig
4821,965,9,2026-02-02,36,Afwezig
4822,965,5,2026-02-25,36,Afwezig
4823,965,9,2026-05-19,36,Te laat
4824,965,1,2026-04-26,36,Te laat
4825,965,3,2026-01-04,36,Aanwezig
4826,966,3,2026-02-07,36,Aanwezig
4827,966,5,2026-05-23,36,Aanwezig
4828,966,8,2026-04-21,36,Aanwezig
4829,966,6,2026-06-10,36,Aanwezig
4830,966,4,2026-03-14,36,Afwezig
4831,967,5,2026-05-27,2,Te laat
4832,967,5,2026-04-06,2,Afwezig
4833,967,4,2026-02-18,2,Afwezig
4834,967,2,2026-01-12,2,Afwezig
4835,967,6,2026-06-09,2,Aanwezig
4836,968,7,2026-05-17,16,Aanwezig
4837,968,1,2026-04-25,16,Aanwezig
4838,968,5,2026-02-19,16,Aanwezig
4839,968,9,2026-04-11,16,Aanwezig
4840,968,5,2026-02-14,16,Te laat
4841,969,3,2026-04-14,22,Te laat
4842,969,9,2026-06-01,22,Te laat
4843,969,9,2026-02-06,22,Afwezig
4844,969,1,2026-04-12,22,Te laat
4845,969,4,2026-04-24,22,Afwezig
4846,970,4,2026-06-14,40,Afwezig
4847,970,7,2026-01-16,40,Afwezig
4848,970,9,2026-06-22,40,Te laat
4849,970,1,2026-06-12,40,Afwezig
4850,970,2,2026-01-29,40,Te laat
4851,971,4,2026-03-05,21,Aanwezig
4852,971,8,2026-03-31,21,Aanwezig
4853,971,7,2026-01-29,21,Te laat
4854,971,8,2026-05-27,21,Afwezig
4855,971,9,2026-06-08,21,Te laat
4856,972,3,2026-03-03,20,Afwezig
4857,972,8,2026-03-20,20,Afwezig
4858,972,1,2026-04-19,20,Afwezig
4859,972,10,2026-03-14,20,Afwezig
4860,972,1,2026-03-11,20,Te laat
4861,973,10,2026-05-13,10,Aanwezig
4862,973,1,2026-03-08,10,Aanwezig
4863,973,3,2026-05-10,10,Te laat
4864,973,2,2026-05-19,10,Afwezig
4865,973,4,2026-01-11,10,Te laat
4866,974,6,2026-01-27,6,Aanwezig
4867,974,6,2026-06-04,6,Aanwezig
4868,974,1,2026-03-30,6,Aanwezig
4869,974,10,2026-06-12,6,Afwezig
4870,974,4,2026-06-23,6,Te laat
4871,975,9,2026-03-26,18,Te laat
4872,975,3,2026-06-25,18,Aanwezig
4873,975,2,2026-03-13,18,Aanwezig
4874,975,5,2026-05-23,18,Aanwezig
4875,975,2,2026-01-31,18,Aanwezig
4876,976,10,2026-05-02,38,Te laat
4877,976,2,2026-03-22,38,Afwezig
4878,976,4,2026-03-19,38,Aanwezig
4879,976,6,2026-03-24,38,Te laat
4880,976,3,2026-03-19,38,Te laat
4881,977,7,2026-03-25,17,Aanwezig
4882,977,4,2026-01-06,17,Te laat
4883,977,10,2026-03-25,17,Afwezig
4884,977,4,2026-06-04,17,Afwezig
4885,977,10,2026-03-15,17,Te laat
4886,978,2,2026-03-09,28,Te laat
4887,978,5,2026-05-31,28,Te laat
4888,978,10,2026-02-14,28,Te laat
4889,978,8,2026-01-29,28,Te laat
4890,978,10,2026-06-15,28,Aanwezig
4891,979,6,2026-04-02,29,Aanwezig
4892,979,3,2026-04-08,29,Afwezig
4893,979,4,2026-02-10,29,Aanwezig
4894,979,6,2026-05-06,29,Aanwezig
4895,979,6,2026-04-09,29,Te laat
4896,980,6,2026-01-10,35,Aanwezig
4897,980,8,2026-06-28,35,Afwezig
4898,980,8,2026-05-24,35,Afwezig
4899,980,2,2026-06-07,35,Afwezig
4900,980,7,2026-04-24,35,Te laat
4901,981,1,2026-01-14,39,Te laat
4902,981,2,2026-01-27,39,Afwezig
4903,981,6,2026-06-02,39,Te laat
4904,981,1,2026-01-10,39,Afwezig
4905,981,3,2026-06-15,39,Aanwezig
4906,982,3,2026-04-27,35,Afwezig
4907,982,6,2026-05-01,35,Aanwezig
4908,982,9,2026-01-29,35,Te laat
4909,982,8,2026-06-02,35,Aanwezig
4910,982,1,2026-01-16,35,Afwezig
4911,983,5,2026-02-07,22,Te laat
4912,983,9,2026-05-26,22,Afwezig
4913,983,7,2026-02-21,22,Te laat
4914,983,4,2026-01-19,22,Afwezig
4915,983,10,2026-02-26,22,Te laat
4916,984,4,2026-01-15,3,Te laat
4917,984,3,2026-05-13,3,Afwezig
4918,984,4,2026-04-19,3,Aanwezig
4919,984,5,2026-03-06,3,Aanwezig
4920,984,6,2026-02-12,3,Te laat
4921,985,3,2026-02-16,31,Afwezig
4922,985,9,2026-02-05,31,Aanwezig
4923,985,2,2026-02-21,31,Aanwezig
4924,985,10,2026-02-28,31,Aanwezig
4925,985,4,2026-06-02,31,Aanwezig
4926,986,8,2026-05-08,35,Afwezig
4927,986,3,2026-03-05,35,Aanwezig
4928,986,2,2026-01-30,35,Aanwezig
4929,986,6,2026-01-24,35,Aanwezig
4930,986,3,2026-04-11,35,Afwezig
4931,987,8,2026-04-28,22,Afwezig
4932,987,3,2026-05-27,22,Aanwezig
4933,987,5,2026-06-12,22,Te laat
4934,987,1,2026-02-16,22,Te laat
4935,987,10,2026-04-26,22,Afwezig
4936,988,7,2026-06-14,20,Te laat
4937,988,2,2026-03-18,20,Aanwezig
4938,988,8,2026-01-23,20,Te laat
4939,988,9,2026-05-20,20,Aanwezig
4940,988,9,2026-02-19,20,Te laat
4941,989,10,2026-03-12,16,Te laat
4942,989,9,2026-04-30,16,Afwezig
4943,989,9,2026-04-12,16,Afwezig
4944,989,4,2026-03-20,16,Aanwezig
4945,989,3,2026-05-02,16,Aanwezig
4946,990,10,2026-01-18,32,Te laat
4947,990,7,2026-01-17,32,Afwezig
4948,990,7,2026-05-06,32,Te laat
4949,990,9,2026-01-14,32,Afwezig
4950,990,7,2026-01-05,32,Te laat
4951,991,8,2026-02-26,31,Afwezig
4952,991,7,2026-05-07,31,Aanwezig
4953,991,7,2026-02-08,31,Afwezig
4954,991,1,2026-04-21,31,Afwezig
4955,991,3,2026-04-24,31,Afwezig
4956,992,6,2026-02-12,39,Afwezig
4957,992,8,2026-04-04,39,Te laat
4958,992,3,2026-03-31,39,Afwezig
4959,992,8,2026-04-12,39,Te laat
4960,992,10,2026-05-16,39,Aanwezig
4961,993,3,2026-03-28,14,Aanwezig
4962,993,1,2026-02-21,14,Te laat
4963,993,1,2026-01-27,14,Afwezig
4964,993,2,2026-05-22,14,Aanwezig
4965,993,8,2026-05-27,14,Te laat
4966,994,7,2026-03-03,33,Te laat
4967,994,9,2026-05-13,33,Afwezig
4968,994,10,2026-02-08,33,Aanwezig
4969,994,4,2026-01-09,33,Afwezig
4970,994,5,2026-05-12,33,Afwezig
4971,995,2,2026-04-29,3,Aanwezig
4972,995,8,2026-04-22,3,Te laat
4973,995,8,2026-02-09,3,Afwezig
4974,995,6,2026-05-11,3,Aanwezig
4975,995,10,2026-03-24,3,Te laat
4976,996,7,2026-04-17,37,Aanwezig
4977,996,1,2026-01-06,37,Afwezig
4978,996,8,2026-05-03,37,Aanwezig
4979,996,8,2026-05-07,37,Aanwezig
4980,996,7,2026-06-30,37,Afwezig
4981,997,7,2026-01-07,7,Te laat
4982,997,5,2026-02-23,7,Aanwezig
4983,997,6,2026-04-27,7,Te laat
4984,997,7,2026-01-31,7,Aanwezig
4985,997,7,2026-02-01,7,Te laat
4986,998,5,2026-03-03,27,Afwezig
4987,998,7,2026-01-03,27,Aanwezig
4988,998,10,2026-06-05,27,Te laat
4989,998,5,2026-06-08,27,Te laat
4990,998,9,2026-04-28,27,Afwezig
4991,999,9,2026-05-19,16,Afwezig
4992,999,3,2026-01-12,16,Afwezig
4993,999,2,2026-03-13,16,Aanwezig
4994,999,6,2026-04-25,16,Aanwezig
4995,999,7,2026-01-10,16,Afwezig
4996,1000,1,2026-01-08,13,Aanwezig
4997,1000,10,2026-05-17,13,Afwezig
4998,1000,4,2026-01-09,13,Aanwezig
4999,1000,6,2026-03-18,13,Afwezig
5000,1000,7,2026-04-29,13,Te laat
